0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
55.18257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22.304827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1.8000412,-23.017029,-28.559643,-31.565235,-33.865654,-28.20242,-25.204292,-26.7654,-23.849085,
-96.42355,-68.69637,-68.40399,-105.519936,74.95992,-106.19444,-106.465965,-96.47881,-96.79608,
-66.406204,-98.3566,-97.36587,-98.34463,-93.314224,-97.76452,-97.9785,-97.8553,-97.41246,
-4.0,0.0,-15.948691,-4.0,-5.0,-17.278109,-4.0,-16.037403,-4.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
