0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13.537575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
70.80995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
72.04288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
67.06376,0.0,13.969873,15.859717,32.91263,0.0,14.585364,4.9533043,14.557141,
25.23074,37.28985,-4.5615,3.908944,0.0,14.75131,14.354449,43.56497,71.18211,
38.140457,40.851936,44.981926,52.976562,52.782337,58.755226,66.9295,43.569782,75.51765,
39.683887,17.044622,17.064886,14.380507,15.608299,37.439667,41.220318,0.0,88.75999,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-47.295376,-27.29678,-38.77454,-41.68615,-31.776356,39.924923,-48.180553,-48.413807,-47.833557,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-4.9786196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.633216,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-5.6,0.0,0.0,0.0,0.0,38.351963,-5.6,-8.848657,-7.0976,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-27.227386,71.25544,-28.16554,-34.546963,-30.835526,-29.194708,-27.791142,-30.684757,-30.90952,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-6.4366646,-88.885345,-89.28965,-89.213486,-58.104206,-88.64825,-89.51511,-90.92645,-90.765594,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-109.81867,24.252405,-109.81932,-109.825905,-110.47771,-109.82055,-109.81933,-109.84379,-109.823654,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-13.2728815,-50.401325,-48.60973,-48.992336,-50.480648,-49.62952,-48.192398,-49.10617,-49.13272,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
